PERIOD_ID,PRODUCT_PACK_COUNT,PRODUCT_PACK_SIZE,PRODUCT_ID,PRODUCT_NM,PRODUCT_DESC,PRODUCT_ATTR1,PRODUCT_ATTR2,PRODUCT_ATTR3,PRODUCT_ATTR4,PRODUCT_ATTR5,PRODUCT_ATTR6,PRODUCT_ATTR7,IS_OWN_MANUFACTURER,ACV_NUM_DISTRIBUTION,ACV_WTD_DISTRIBUTION,RESELLER_ID,RETAILER_ID,RETAILER_LEVEL1_NM,RETAILER_LEVEL2_NM,RETAILER_LEVEL3_NM,RETAILER_SEGMENT1_NM,RETAILER_SEGMENT2_NM,RETAILER_SEGMENT3_NM,RETAILER_ATTR1,RETAILER_ATTR2,RETAILER_ATTR3,RETAILER_METRIC_1,RETAILER_METRIC_2,RETAILER_METRIC_3,LOCATION_ID,LOCATION_HIER_1_LVL1_NM,LOCATION_HIER_1_LVL1_SHORT_NM,LOCATION_HIER_1_LVL2_NM,LOCATION_HIER_1_LVL2_SHORT_NM,LOCATION_HIER_1_LVL3_NM,LOCATION_HIER_1_LVL3_SHORT_NM,LOCATION_HIER_1_LVL4_NM,LOCATION_HIER_1_LVL4_SHORT_NM,LOCATION_HIER_2_LVL1_NM,LOCATION_HIER_2_LVL1_SHORT_NM,LOCATION_HIER_2_LVL2_NM,LOCATION_HIER_2_LVL2_SHORT_NM,LOCATION_HIER_2_LVL3_NM,LOCATION_HIER_2_LVL3_SHORT_NM,LOCATION_HIER_2_LVL4_NM,LOCATION_HIER_2_LVL4_SHORT_NM,LOCATION_ATTR1,LOCATION_ATTR2,LOCATION_ATTR3,LOCATION_METRIC_1,LOCATION_METRIC_2,LOCATION_METRIC_3,LOCATION_DATE_1,LOCATION_DATE_2,LOCATION_DATE_3,PPG_ID,PPG_NM,BRAND_NM,SUBBRAND_NM,PRODUCT_CATEGORY,PRODUCT_PACK_COUNT_UOM,PRODUCT_IS_SS,PRODUCT_IS_MULTIPACK,PRODUCT_PACK_SIZE_UOM,PRODUCT_UNIT_SIZE,PRODUCT_UNIT_SIZE_UOM,PRODUCT_HIER_1_LVL1_NM,PRODUCT_HIER_1_LVL2_NM,PRODUCT_HIER_1_LVL3_NM,PRODUCT_HIER_1_LVL4_NM,PRODUCT_HIER_2_LVL1_NM,PRODUCT_HIER_2_LVL2_NM,PRODUCT_HIER_2_LVL3_NM,PRODUCT_HIER_2_LVL4_NM,PRODUCT_ATTR8,PRODUCT_ATTR9,PRODUCT_ATTR10,PRODUCT_METRIC_1,PRODUCT_METRIC_2,PRODUCT_METRIC_3,CHANNEL_NM,SUBCHANNEL_NM,MANUFACTURER_NM,UNIT_OF_MEASUREMENT,REGULAR_SALES_UNITS,PROMO_SALES_UNITS,NET_SALES_UNITS,REGULAR_SALES_VOLUME,PROMO_SALES_VOLUME,NET_SALES_VOLUME,REGULAR_SALES,PROMO_SALES,BASELINE_SALES,BASELINE_VOLUME,BASELINE_UNIT,NET_SALES_WITH_TAXES,NET_SALES_WITHOUT_TAXES,ACV_ANY_PROMO,ACV_FEATURE,ACV_DISPLAY,ACV_FEATURE_AND_DISPLAY,ACV_TPR,ACV_TPR_ONLY,ACV_SPECIAL_PACK,ACV_FREE_QUANTITY_ONLY,ACV_PR_WITH_FREE_QUANTITY_ONLY,ACV_FEATURE_ALL_PERCENT_ACV,ACV_DISPLAY_ALL_PERCENT_ACV,TOTAL_DISTRIBUTION_POINTS,PROMO_SALES_ANY_PROMO,PROMO_SALES_WITH_FEATURE_DISPLAY,PROMO_SALES_DISPLAY_WITHOUT_FEATURE,PROMO_SALES_FEATURE_WITHOUT_DISPLAY,PROMO_SALES_PR_WITH_FREE_QUANTITY_ONLY,PROMO_SALES_PR_WITH_STD_PACK_ONLY,PROMO_SALES_TPR_ANY,PROMO_SALES_TPR_ONLY,PROMO_SALES_SPECIAL_PACK,PROMO_SALES_FREE_QUANTITY_ONLY,PROMO_UNITS_WITH_FEATURE_DISPLAY,PROMO_UNITS_ANY_PROMO,PROMO_UNITS_FEATURE_WITHOUT_DISPLAY,PROMO_UNITS_DISPLAY_WITHOUT_FEATURE,PROMO_UNITS_TPR_ANY,PROMO_UNITS_TPR_ONLY,PROMO_UNITS_SPECIAL_PACK,PROMO_UNITS_FREE_QUANTITY_ONLY,PROMO_UNITS_PR_WITH_FREE_QUANTITY_ONLY,PROMO_VOLUME_ANY_PROMO,PROMO_VOLUME_FEATURE_WITHOUT_DISPLAY,PROMO_VOLUME_DISPLAY_WITHOUT_FEATURE,PROMO_VOLUME_TPR_ANY,PROMO_VOLUME_TPR_ONLY,PROMO_VOLUME_SPECIAL_PACK,PROMO_VOLUME_FREE_QUANTITY_ONLY,PROMO_VOLUME_PR_WITH_FREE_QUANTITY_ONLY,PROMO_VOLUME_FEATURE_DISPLAY,POS_TRANSACTION_ATTR1,POS_TRANSACTION_ATTR2,POS_TRANSACTION_ATTR3,POS_TRANSACTION_ATTR4,POS_TRANSACTION_ATTR5,POS_TRANSACTION_METRIC_1,POS_TRANSACTION_METRIC_2,POS_TRANSACTION_METRIC_3,PACK_TYPE,SEGMENT_NAME,POS_TRANSACTION_METRIC_4,POS_TRANSACTION_METRIC_5,PERIOD_START_DATE,PERIOD_END_DATE,WEEK_NM,QUARTER_NM,MONTH_NM,YEAR_NM,CURRENCY_NM,CLIENT_PPG_ID,CLIENT_PPG_NAME
10/30/2021,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,50.664,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,2868.337,315.663,3184,100391.8,11048.2,111440,22421.219,2153.681,28278.92,127424.787,3640.708,24574.9,24574.9,3.502,0,2.888,0,0,0.614,0,0,0,-2.888,2.888,0,2153.681,0,1822.814,0,0,0,0,330.867,0,0,0,315.663,0,224.937,0,90.726,0,0,0,11048.2,0,7872.789,0,3175.411,0,0,0,0,35,35,,CHECK,NA,111440,222880,50.664,NA,NA,2.888,0,10/24/2021,10/30/2021,2021W43,2021Q4,2021M10,Y2021,USD,NA,NA
11/6/2021,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,51.726,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,2948.999,375.001,3324,103214.962,13125.038,116340,22900.329,2754.381,27424.3,123464.075,3527.545,25654.71,25654.71,4.357,0,3.592,0,0,0.765,0,0,0,-3.592,3.592,0,2754.381,0,2187.559,0,0,0,0,566.822,0,0,0,375.001,0,280.279,0,94.722,0,0,0,13125.038,0,9809.782,0,3315.256,0,0,0,0,35,35,,CHECK,NA,116340,232680,51.726,NA,NA,3.592,0,10/31/2021,11/6/2021,2021W44,2021Q4,2021M11,Y2021,USD,NA,NA
11/9/2019,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,0.037,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,3,0,3,105,0,105,15,0,16.41,114.87,3.282,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,,CHECK,NA,105,210,0.037,NA,NA,0,0,11/3/2019,11/9/2019,2019W45,2019Q4,2019M11,Y2019,USD,NA,NA
11/13/2021,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,54.193,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,3344.993,244.007,3589,117074.759,8540.241,125615,25729.694,1895.186,28681.21,129021.536,3686.33,27624.88,27624.88,2.637,0,2.316,0,0,0.322,0,0,0,-2.316,2.316,0,1895.186,0,1371.815,0,0,0,0,523.371,0,0,0,244.007,0,170.998,0,73.009,0,0,0,8540.241,0,5984.922,0,2555.318,0,0,0,0,35,35,,CHECK,NA,125615,251230,54.193,NA,NA,2.316,0,11/7/2021,11/13/2021,2021W45,2021Q4,2021M11,Y2021,USD,NA,NA
11/20/2021,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,52.479,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,3121.238,259.762,3381,109243.314,9091.686,118335,24177.232,1960.358,28289.86,127410.602,3640.303,26137.59,26137.59,3.424,0,3.163,0,0,0.26,0,0,0,-3.163,3.163,0,1960.358,0,1651.298,0,0,0,0,309.06,0,0,0,259.762,0,209.679,0,50.083,0,0,0,9091.686,0,7338.769,0,1752.917,0,0,0,0,35,35,,CHECK,NA,118335,236670,52.479,NA,NA,3.163,0,11/14/2021,11/20/2021,2021W46,2021Q4,2021M11,Y2021,USD,NA,NA
11/27/2021,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,44.689,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,2322.44,215.56,2538,81285.393,7544.607,88830,18094.828,1637.342,26928.53,121008.993,3457.4,19732.17,19732.17,3.392,0,3.004,0,0,0.388,0,0,0,-3.004,3.004,0,1637.342,0,1478.616,0,0,0,0,158.727,0,0,0,215.56,0,184.24,0,31.32,0,0,0,7544.607,0,6448.392,0,1096.215,0,0,0,0,35,35,,CHECK,NA,88830,177660,44.689,NA,NA,3.004,0,11/21/2021,11/27/2021,2021W47,2021Q4,2021M11,Y2021,USD,NA,NA
11/28/2020,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,0.503,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,39,0,39,1365,0,1365,238.41,0,303.45,1663.774,47.536,238.41,238.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,,CHECK,NA,1365,2730,0.503,NA,NA,0,0,11/22/2020,11/28/2020,2020W48,2020Q4,2020M11,Y2020,USD,NA,NA
12/4/2021,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,50.957,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,2887.722,379.278,3267,101070.278,13274.722,114345,22509.583,2743.327,26385.34,118362.787,3381.794,25252.91,25252.91,4.473,0,3.505,0,0,0.968,0,0,0,-3.505,3.505,0,2743.327,0,2185.171,0,0,0,0,558.156,0,0,0,379.278,0,277.465,0,101.812,0,0,0,13274.722,0,9711.289,0,3563.434,0,0,0,0,35,35,,CHECK,NA,114345,228690,50.957,NA,NA,3.505,0,11/28/2021,12/4/2021,2021W48,2021Q4,2021M12,Y2021,USD,NA,NA
12/5/2020,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,7.728,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,458,0,458,16030,0,16030,3330.77,0,2569.83,12325.758,352.165,3330.77,3330.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,,CHECK,NA,16030,32060,7.728,NA,NA,0,0,11/29/2020,12/5/2020,2020W49,2020Q4,2020M12,Y2020,USD,NA,NA
12/11/2021,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,49.256,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,2980.171,167.829,3148,104305.993,5874.007,110180,23119.089,1319.661,27674.9,123963.718,3541.821,24438.75,24438.75,2.219,0,2.219,0,0,0,0,0,0,-2.219,2.219,0,1319.661,0,1319.661,0,0,0,0,0,0,0,0,167.829,0,167.829,0,0,0,0,0,5874.007,0,5874.007,0,0,0,0,0,0,35,35,,CHECK,NA,110180,220360,49.256,NA,NA,2.219,0,12/5/2021,12/11/2021,2021W49,2021Q4,2021M12,Y2021,USD,NA,NA
12/12/2020,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,14.242,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,834,0,834,29190,0,29190,6181.26,0,6453.72,30495.332,871.295,6181.26,6181.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,,CHECK,NA,29190,58380,14.242,NA,NA,0,0,12/6/2020,12/12/2020,2020W50,2020Q4,2020M12,Y2020,USD,NA,NA
12/14/2019,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,0.021,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,1,0,1,35,0,35,5,0,5.05,35.315,1.009,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,,CHECK,NA,35,70,0.021,NA,NA,0,0,12/8/2019,12/14/2019,2019W50,2019Q4,2019M12,Y2019,USD,NA,NA
12/18/2021,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,50.539,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,3047.838,77.162,3125,106674.328,2700.672,109375,23744.122,616.178,29394.89,131537.368,3758.211,24360.3,24360.3,1.241,0,1.241,0,0,0,0,0,0,-1.241,1.241,0,616.178,0,616.178,0,0,0,0,0,0,0,0,77.162,0,77.162,0,0,0,0,0,2700.672,0,2700.672,0,0,0,0,0,0,35,35,,CHECK,NA,109375,218750,50.539,NA,NA,1.241,0,12/12/2021,12/18/2021,2021W50,2021Q4,2021M12,Y2021,USD,NA,NA
12/19/2020,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,16.192,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,990,0,990,34650,0,34650,7226.83,0,7346.65,34429.311,983.695,7226.83,7226.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,,CHECK,NA,34650,69300,16.192,NA,NA,0,0,12/13/2020,12/19/2020,2020W51,2020Q4,2020M12,Y2020,USD,NA,NA
12/25/2021,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,54.802,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,3692.02,139.98,3832,129220.714,4899.286,134120,28861.439,1124.571,31364.5,140110.425,4003.155,29986.01,29986.01,1.724,0,1.724,0,0,0,0,0,0,-1.724,1.724,0,1124.571,0,1124.571,0,0,0,0,0,0,0,0,139.98,0,139.98,0,0,0,0,0,4899.286,0,4899.286,0,0,0,0,0,0,35,35,,CHECK,NA,134120,268240,54.802,NA,NA,1.724,0,12/19/2021,12/25/2021,2021W51,2021Q4,2021M12,Y2021,USD,NA,NA
12/26/2020,1,70,PPG9,Product9,Product9,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,2,NA,N,0,18.339,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,70,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,1080,0,1080,37800,0,37800,7937.06,0,9804.59,45806.369,1308.753,7937.06,7937.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,,CHECK,NA,37800,75600,18.339,NA,NA,0,0,12/20/2020,12/26/2020,2020W52,2020Q4,2020M12,Y2020,USD,NA,NA
1/2/2021,1,150,PPG10,Product10,Product10,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,1,NA,N,0,0.021,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,150,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,1,0,1,75,0,150,7,0,7,75,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,,CHECK,NA,75,150,0.021,NA,NA,0,0,12/27/2020,1/2/2021,2020W53,2021Q1,2021M01,Y2021,USD,NA,NA
1/12/2019,1,150,PPG10,Product10,Product10,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,1,NA,N,0,0.032,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,150,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,1,0,1,75,0,150,7,0,7,75,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,,CHECK,NA,75,150,0.032,NA,NA,0,0,1/6/2019,1/12/2019,2019W02,2019Q1,2019M01,Y2019,USD,NA,NA
3/9/2019,1,150,PPG10,Product10,Product10,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,1,NA,N,0,0.005,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,150,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,1,0,1,75,0,150,13.47,0,13.47,75,1,13.47,13.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,,CHECK,NA,75,150,0.005,NA,NA,0,0,3/3/2019,3/9/2019,2019W10,2019Q1,2019M03,Y2019,USD,NA,NA
4/13/2019,1,150,PPG10,Product10,Product10,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,1,NA,N,0,0.007,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,150,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,1,0,1,75,0,150,5,0,5,75,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,,CHECK,NA,75,150,0.007,NA,NA,0,0,4/7/2019,4/13/2019,2019W15,2019Q2,2019M04,Y2019,USD,NA,NA
6/19/2021,1,150,PPG10,Product10,Product10,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,1,NA,N,0,0.033,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,150,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,1,0,1,75,0,150,5.98,0,6.14,77.018,1.027,5.98,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,,CHECK,NA,75,150,0.033,NA,NA,0,0,6/13/2021,6/19/2021,2021W24,2021Q2,2021M06,Y2021,USD,NA,NA
7/6/2019,1,150,PPG10,Product10,Product10,ATTR3,ATTR3,ATTR3,ATTR3,ATTR3,1,NA,N,0,0.016,NA,Retailer 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand3,SB3,Cat A,COUNT,NA,NA,COUNT,150,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 2,COUNT,1,0,1,75,0,150,1,0,1,75,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,,CHECK,NA,75,150,0.016,NA,NA,0,0,6/30/2019,7/6/2019,2019W27,2019Q3,2019M07,Y2019,USD,NA,NA
